Volatility 3 Framework 2.27.0

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output
21472	11672	Teams.exe	0xb78d0f9f0080	0	-	1	False	2020-11-13 18:23:26.000000 UTC	2020-11-13 18:25:26.000000 UTC	Disabled
23692	11672	Teams.exe	0xb78d05b700c0	0	-	1	False	2020-11-13 18:25:26.000000 UTC	2020-11-13 18:27:26.000000 UTC	Disabled
22540	11672	Teams.exe	0xb78d059c0080	0	-	1	False	2020-11-13 18:27:26.000000 UTC	2020-11-13 18:29:26.000000 UTC	Disabled
21208	11672	Teams.exe	0xb78d0da5b080	0	-	1	False	2020-11-13 18:29:27.000000 UTC	2020-11-13 18:31:27.000000 UTC	Disabled
9268	11672	Teams.exe	0xb78d00aa6080	0	-	1	False	2020-11-13 18:31:27.000000 UTC	2020-11-13 18:35:27.000000 UTC	Disabled
22724	11672	Teams.exe	0xb78d059c8080	0	-	1	False	2020-11-13 18:35:27.000000 UTC	2020-11-13 18:37:27.000000 UTC	Disabled
23736	11672	Teams.exe	0xb78d09153080	0	-	1	False	2020-11-13 18:37:27.000000 UTC	2020-11-13 18:41:27.000000 UTC	Disabled
8084	11672	Teams.exe	0xb78d09337080	0	-	1	False	2020-11-13 18:41:28.000000 UTC	2020-11-13 18:43:28.000000 UTC	Disabled
23860	11672	Teams.exe	0xb78d0f4ae0c0	0	-	1	False	2020-11-13 18:43:28.000000 UTC	2020-11-13 18:47:28.000000 UTC	Disabled
20628	11672	Teams.exe	0xb78d0dbe3080	0	-	1	False	2020-11-13 18:47:28.000000 UTC	2020-11-13 18:53:29.000000 UTC	Disabled
16804	11672	Teams.exe	0xb78d0ed640c0	0	-	1	False	2020-11-13 18:53:29.000000 UTC	2020-11-13 19:01:29.000000 UTC	Disabled
22828	11672	Teams.exe	0xb78d0fe020c0	0	-	1	False	2020-11-13 19:01:29.000000 UTC	2020-11-13 19:05:30.000000 UTC	Disabled
9844	11672	Teams.exe	0xb78d0bddc080	0	-	1	False	2020-11-13 19:05:30.000000 UTC	2020-11-13 19:07:30.000000 UTC	Disabled
11012	11672	Teams.exe	0xb78d0a4dc080	0	-	1	False	2020-11-13 19:07:30.000000 UTC	2020-11-13 19:11:30.000000 UTC	Disabled
23224	11672	Teams.exe	0xb78d09fa0080	0	-	1	False	2020-11-13 19:11:30.000000 UTC	2020-11-13 19:13:30.000000 UTC	Disabled
21600	11672	Teams.exe	0xb78d0a8462c0	0	-	1	False	2020-11-13 19:13:31.000000 UTC	2020-11-13 19:17:31.000000 UTC	Disabled
24016	11672	Teams.exe	0xb78d0f99a0c0	0	-	1	False	2020-11-13 19:17:31.000000 UTC	2020-11-13 19:23:31.000000 UTC	Disabled
22124	11672	Teams.exe	0xb78d0f9460c0	0	-	1	False	2020-11-13 19:23:32.000000 UTC	2020-11-13 19:25:32.000000 UTC	Disabled
20960	11672	Teams.exe	0xb78d0dd24080	0	-	1	False	2020-11-13 19:25:32.000000 UTC	2020-11-13 19:31:32.000000 UTC	Disabled
11016	11672	Teams.exe	0xb78d0bef1080	0	-	1	False	2020-11-13 19:31:32.000000 UTC	2020-11-13 19:37:32.000000 UTC	Disabled
1568	740	HxTsr.exe	0xb78d0fa3d080	0	-	1	False	2020-11-13 19:37:04.000000 UTC	2020-11-13 19:37:10.000000 UTC	Disabled
12008	11672	Teams.exe	0xb78d0f98d080	0	-	1	False	2020-11-13 19:37:33.000000 UTC	2020-11-13 19:41:33.000000 UTC	Disabled
24272	11672	Teams.exe	0xb78d0f5c3080	0	-	1	False	2020-11-13 19:41:33.000000 UTC	2020-11-13 19:43:33.000000 UTC	Disabled
24452	11672	Teams.exe	0xb78d102390c0	0	-	1	False	2020-11-13 19:43:33.000000 UTC	2020-11-13 19:47:33.000000 UTC	Disabled
22544	11672	Teams.exe	0xb78d0c6ec080	0	-	1	False	2020-11-13 19:47:34.000000 UTC	2020-11-13 19:53:34.000000 UTC	Disabled
14668	11672	Teams.exe	0xb78d0f44c080	0	-	1	False	2020-11-13 19:53:34.000000 UTC	2020-11-13 19:55:34.000000 UTC	Disabled
19880	11672	Teams.exe	0xb78cfee33080	0	-	1	False	2020-11-13 19:55:34.000000 UTC	2020-11-13 20:01:34.000000 UTC	Disabled
22596	11672	Teams.exe	0xb78d0e2e1080	0	-	1	False	2020-11-13 20:01:35.000000 UTC	2020-11-13 20:05:35.000000 UTC	Disabled
23288	11672	Teams.exe	0xb78d0fa31080	0	-	1	False	2020-11-13 20:05:35.000000 UTC	2020-11-13 20:07:35.000000 UTC	Disabled
23984	11672	Teams.exe	0xb78d0b2d9080	0	-	1	False	2020-11-13 20:07:35.000000 UTC	2020-11-13 20:13:35.000000 UTC	Disabled
23256	11672	Teams.exe	0xb78d0f836080	0	-	1	False	2020-11-13 20:13:36.000000 UTC	2020-11-13 20:17:36.000000 UTC	Disabled
18384	11672	Teams.exe	0xb78d0f49c080	0	-	1	False	2020-11-13 20:14:23.000000 UTC	2020-11-13 20:14:23.000000 UTC	Disabled
22296	11672	Teams.exe	0xb78d0edc7080	0	-	1	False	2020-11-13 20:17:36.000000 UTC	2020-11-13 20:23:36.000000 UTC	Disabled
23596	11672	Teams.exe	0xb78d0fc54080	0	-	1	False	2020-11-13 20:23:37.000000 UTC	2020-11-13 20:25:37.000000 UTC	Disabled
12324	11672	Teams.exe	0xb78d05481300	0	-	1	False	2020-11-13 20:25:37.000000 UTC	2020-11-13 20:31:37.000000 UTC	Disabled
23220	11672	Teams.exe	0xb78d0edca080	0	-	1	False	2020-11-13 20:31:37.000000 UTC	2020-11-13 20:37:37.000000 UTC	Disabled
23592	11672	Teams.exe	0xb78d0f1d60c0	0	-	1	False	2020-11-13 20:37:38.000000 UTC	2020-11-13 20:41:38.000000 UTC	Disabled
22908	11672	Teams.exe	0xb78d0f995080	0	-	1	False	2020-11-13 20:41:38.000000 UTC	2020-11-13 20:47:38.000000 UTC	Disabled
23532	11672	Teams.exe	0xb78d0f0c50c0	0	-	1	False	2020-11-13 20:47:39.000000 UTC	2020-11-13 20:53:39.000000 UTC	Disabled
5128	11672	Teams.exe	0xb78d00a9f080	0	-	1	False	2020-11-13 20:53:39.000000 UTC	2020-11-13 21:05:39.000000 UTC	Disabled
22892	11672	Teams.exe	0xb78cf7f3e080	0	-	1	False	2020-11-13 21:05:40.000000 UTC	2020-11-13 21:11:40.000000 UTC	Disabled
23540	11672	Teams.exe	0xb78d09134080	0	-	1	False	2020-11-13 21:11:40.000000 UTC	2020-11-13 21:13:41.000000 UTC	Disabled
22800	11672	Teams.exe	0xb78d0fc55300	0	-	1	False	2020-11-13 21:13:41.000000 UTC	2020-11-13 21:17:41.000000 UTC	Disabled
7812	11672	Teams.exe	0xb78d0ed48080	0	-	1	False	2020-11-13 21:17:41.000000 UTC	2020-11-13 21:25:41.000000 UTC	Disabled
1856	11672	Teams.exe	0xb78d0d7d0080	0	-	1	False	2020-11-13 21:25:42.000000 UTC	2020-11-13 21:37:42.000000 UTC	Disabled
11064	11672	Teams.exe	0xb78d0c4e82c0	0	-	1	False	2020-11-13 21:37:43.000000 UTC	2020-11-13 21:41:43.000000 UTC	Disabled
19964	11672	Teams.exe	0xb78d0f89d080	0	-	1	False	2020-11-13 21:41:43.000000 UTC	2020-11-13 21:43:43.000000 UTC	Disabled
22456	11672	Teams.exe	0xb78d0f678080	0	-	1	False	2020-11-13 21:43:43.000000 UTC	2020-11-13 21:45:43.000000 UTC	Disabled
8636	11672	Teams.exe	0xb78d0f6dd080	0	-	1	False	2020-11-13 21:45:44.000000 UTC	2020-11-13 21:53:44.000000 UTC	Disabled
21644	11672	Teams.exe	0xb78d0f5a7080	0	-	1	False	2020-11-13 21:53:44.000000 UTC	2020-11-13 22:01:44.000000 UTC	Disabled
21512	11672	Teams.exe	0xb78d0f763080	0	-	1	False	2020-11-13 22:01:45.000000 UTC	2020-11-13 22:05:45.000000 UTC	Disabled
20760	11672	Teams.exe	0xb78d091b6080	0	-	1	False	2020-11-13 22:05:45.000000 UTC	2020-11-13 22:07:45.000000 UTC	Disabled
22196	11672	Teams.exe	0xb78d0cbee080	0	-	1	False	2020-11-13 22:07:45.000000 UTC	2020-11-13 22:13:45.000000 UTC	Disabled
20660	11672	Teams.exe	0xb78d0f29e080	0	-	1	False	2020-11-13 22:13:46.000000 UTC	2020-11-13 22:17:46.000000 UTC	Disabled
24716	11672	Teams.exe	0xb78d100ed0c0	0	-	1	False	2020-11-13 22:14:23.000000 UTC	2020-11-13 22:14:23.000000 UTC	Disabled
25008	11672	Teams.exe	0xb78d0b7e0080	0	-	1	False	2020-11-13 22:17:46.000000 UTC	2020-11-13 22:21:46.000000 UTC	Disabled
1184	11672	Teams.exe	0xb78d0546a080	0	-	1	False	2020-11-13 22:21:46.000000 UTC	2020-11-13 22:23:46.000000 UTC	Disabled
15324	11672	Teams.exe	0xb78d103020c0	0	-	1	False	2020-11-13 22:23:47.000000 UTC	2020-11-13 22:25:47.000000 UTC	Disabled
18092	11672	Teams.exe	0xb78d1020b140	0	-	1	False	2020-11-13 22:25:47.000000 UTC	2020-11-13 22:31:47.000000 UTC	Disabled
22104	11672	Teams.exe	0xb78cf80c90c0	0	-	1	False	2020-11-13 22:31:47.000000 UTC	2020-11-13 22:33:47.000000 UTC	Disabled
7292	11672	Teams.exe	0xb78d0fabc240	0	-	1	False	2020-11-13 22:33:47.000000 UTC	2020-11-13 22:37:47.000000 UTC	Disabled
25372	11672	Teams.exe	0xb78d103a60c0	0	-	1	False	2020-11-13 22:37:48.000000 UTC	2020-11-13 22:41:48.000000 UTC	Disabled
24484	11672	Teams.exe	0xb78d103c70c0	0	-	1	False	2020-11-13 22:41:48.000000 UTC	2020-11-13 22:47:48.000000 UTC	Disabled
21164	11672	Teams.exe	0xb78d0f4b9080	0	-	1	False	2020-11-13 22:47:48.000000 UTC	2020-11-13 22:53:49.000000 UTC	Disabled
21148	11672	Teams.exe	0xb78d100230c0	0	-	1	False	2020-11-13 22:53:49.000000 UTC	2020-11-13 22:57:49.000000 UTC	Disabled
19204	11672	Teams.exe	0xb78d0d989080	0	-	1	False	2020-11-13 22:57:49.000000 UTC	2020-11-13 23:01:49.000000 UTC	Disabled
22240	11672	Teams.exe	0xb78d0bae7080	0	-	1	False	2020-11-13 23:01:50.000000 UTC	2020-11-13 23:03:50.000000 UTC	Disabled
25528	11672	Teams.exe	0xb78d0d2b9080	0	-	1	False	2020-11-13 23:03:50.000000 UTC	2020-11-13 23:05:50.000000 UTC	Disabled
1844	11672	Teams.exe	0xb78d103b1080	0	-	1	False	2020-11-13 23:05:50.000000 UTC	2020-11-13 23:11:50.000000 UTC	Disabled
23156	11672	Teams.exe	0xb78d0fa6b080	0	-	1	False	2020-11-13 23:11:52.000000 UTC	2020-11-13 23:13:52.000000 UTC	Disabled
25136	11672	Teams.exe	0xb78d0e4e6080	0	-	1	False	2020-11-13 23:13:52.000000 UTC	2020-11-13 23:17:52.000000 UTC	Disabled
23740	11672	Teams.exe	0xb78d0c2cf080	0	-	1	False	2020-11-13 23:17:52.000000 UTC	2020-11-13 23:21:52.000000 UTC	Disabled
22760	11672	Teams.exe	0xb78d09bf0080	0	-	1	False	2020-11-13 23:21:53.000000 UTC	2020-11-13 23:25:53.000000 UTC	Disabled
21856	11672	Teams.exe	0xb78d05b0f0c0	0	-	1	False	2020-11-13 23:25:53.000000 UTC	2020-11-13 23:27:53.000000 UTC	Disabled
24216	11672	Teams.exe	0xb78d100da080	0	-	1	False	2020-11-13 23:27:53.000000 UTC	2020-11-13 23:37:53.000000 UTC	Disabled
21688	11672	Teams.exe	0xb78d0f450080	0	-	1	False	2020-11-13 23:37:54.000000 UTC	2020-11-13 23:41:54.000000 UTC	Disabled
23504	11672	Teams.exe	0xb78cf9ac4080	0	-	1	False	2020-11-13 23:41:54.000000 UTC	2020-11-13 23:43:54.000000 UTC	Disabled
25104	11672	Teams.exe	0xb78d100c8080	0	-	1	False	2020-11-13 23:43:54.000000 UTC	2020-11-13 23:51:55.000000 UTC	Disabled
23636	11672	Teams.exe	0xb78d0c4e9080	0	-	1	False	2020-11-13 23:51:55.000000 UTC	2020-11-13 23:53:55.000000 UTC	Disabled
10864	11672	Teams.exe	0xb78d0fabd080	0	-	1	False	2020-11-13 23:53:55.000000 UTC	2020-11-13 23:57:55.000000 UTC	Disabled
20852	11672	Teams.exe	0xb78cf89c1080	0	-	1	False	2020-11-13 23:57:56.000000 UTC	2020-11-14 00:01:56.000000 UTC	Disabled
24352	740	HxTsr.exe	0xb78d0f5b9080	0	-	1	False	2020-11-13 23:58:34.000000 UTC	2020-11-13 23:58:37.000000 UTC	Disabled
8764	11672	Teams.exe	0xb78d0d2c1080	0	-	1	False	2020-11-14 00:01:56.000000 UTC	2020-11-14 00:07:56.000000 UTC	Disabled
4036	11672	Teams.exe	0xb78d0f94b080	0	-	1	False	2020-11-14 00:07:56.000000 UTC	2020-11-14 00:13:57.000000 UTC	Disabled
13676	11672	Teams.exe	0xb78d0cdef080	0	-	1	False	2020-11-14 00:14:00.000000 UTC	2020-11-14 00:18:00.000000 UTC	Disabled
22996	11672	Teams.exe	0xb78d0ca06080	0	-	1	False	2020-11-14 00:14:23.000000 UTC	2020-11-14 00:14:23.000000 UTC	Disabled
23816	11672	Teams.exe	0xb78d05b6e340	0	-	1	False	2020-11-14 00:18:00.000000 UTC	2020-11-14 00:22:00.000000 UTC	Disabled
25424	11672	Teams.exe	0xb78d0faf0080	0	-	1	False	2020-11-14 00:22:01.000000 UTC	2020-11-14 00:24:01.000000 UTC	Disabled
24792	11672	Teams.exe	0xb78d0b7ee080	0	-	1	False	2020-11-14 00:24:01.000000 UTC	2020-11-14 00:26:01.000000 UTC	Disabled
24960	11672	Teams.exe	0xb78d100f90c0	0	-	1	False	2020-11-14 00:26:01.000000 UTC	2020-11-14 00:32:01.000000 UTC	Disabled
20828	11672	Teams.exe	0xb78d0f51e080	0	-	1	False	2020-11-14 00:32:02.000000 UTC	2020-11-14 00:34:02.000000 UTC	Disabled
23148	11672	Teams.exe	0xb78d0fabf080	0	-	1	False	2020-11-14 00:34:02.000000 UTC	2020-11-14 00:38:02.000000 UTC	Disabled
24496	11672	Teams.exe	0xb78d0ac1c300	0	-	1	False	2020-11-14 00:38:02.000000 UTC	2020-11-14 00:40:02.000000 UTC	Disabled
23152	11672	Teams.exe	0xb78d0f98b080	0	-	1	False	2020-11-14 00:40:02.000000 UTC	2020-11-14 00:42:02.000000 UTC	Disabled
23544	11672	Teams.exe	0xb78d0d7cb080	0	-	1	False	2020-11-14 00:42:03.000000 UTC	2020-11-14 00:48:03.000000 UTC	Disabled
21096	11672	Teams.exe	0xb78d0c3dd080	0	-	1	False	2020-11-14 00:48:03.000000 UTC	2020-11-14 00:50:03.000000 UTC	Disabled
24072	11672	Teams.exe	0xb78d0b9db080	0	-	1	False	2020-11-14 00:50:03.000000 UTC	2020-11-14 00:54:03.000000 UTC	Disabled
19376	11672	Teams.exe	0xb78d0d285080	0	-	1	False	2020-11-14 00:54:04.000000 UTC	2020-11-14 00:58:04.000000 UTC	Disabled
22140	11672	Teams.exe	0xb78d0fada080	0	-	1	False	2020-11-14 00:58:04.000000 UTC	2020-11-14 01:02:04.000000 UTC	Disabled
8408	11672	Teams.exe	0xb78d0bee2080	0	-	1	False	2020-11-14 01:02:04.000000 UTC	2020-11-14 01:06:04.000000 UTC	Disabled
20172	11672	Teams.exe	0xb78d0cbef080	0	-	1	False	2020-11-14 01:06:05.000000 UTC	2020-11-14 01:10:05.000000 UTC	Disabled
21852	11672	Teams.exe	0xb78d0f54f080	0	-	1	False	2020-11-14 01:10:05.000000 UTC	2020-11-14 01:12:05.000000 UTC	Disabled
21732	11672	Teams.exe	0xb78d102130c0	0	-	1	False	2020-11-14 01:12:05.000000 UTC	2020-11-14 01:14:05.000000 UTC	Disabled
23324	11672	Teams.exe	0xb78d0fc56080	0	-	1	False	2020-11-14 01:14:05.000000 UTC	2020-11-14 01:18:05.000000 UTC	Disabled
14732	11672	Teams.exe	0xb78d0fab8080	0	-	1	False	2020-11-14 01:18:06.000000 UTC	2020-11-14 01:20:06.000000 UTC	Disabled
23120	11672	Teams.exe	0xb78d09552080	0	-	1	False	2020-11-14 01:20:06.000000 UTC	2020-11-14 01:22:06.000000 UTC	Disabled
19872	11672	Teams.exe	0xb78d0d7f4080	0	-	1	False	2020-11-14 01:22:06.000000 UTC	2020-11-14 01:26:06.000000 UTC	Disabled
20908	11672	Teams.exe	0xb78d0b0f10c0	0	-	1	False	2020-11-14 01:26:06.000000 UTC	2020-11-14 01:28:06.000000 UTC	Disabled
24480	11672	Teams.exe	0xb78d0f9e5080	0	-	1	False	2020-11-14 01:28:07.000000 UTC	2020-11-14 01:34:07.000000 UTC	Disabled
24340	11672	Teams.exe	0xb78d0f0cf080	0	-	1	False	2020-11-14 01:34:07.000000 UTC	2020-11-14 01:42:07.000000 UTC	Disabled
25204	11672	Teams.exe	0xb78d0ca34080	0	-	1	False	2020-11-14 01:42:07.000000 UTC	2020-11-14 01:44:07.000000 UTC	Disabled
8232	11672	Teams.exe	0xb78d0fc5d080	0	-	1	False	2020-11-14 01:44:08.000000 UTC	2020-11-14 01:50:08.000000 UTC	Disabled
21276	11672	Teams.exe	0xb78d05c0f080	0	-	1	False	2020-11-14 01:50:08.000000 UTC	2020-11-14 01:52:08.000000 UTC	Disabled
14492	11672	Teams.exe	0xb78d0f87c080	0	-	1	False	2020-11-14 01:52:08.000000 UTC	2020-11-14 01:54:08.000000 UTC	Disabled
25520	11672	Teams.exe	0xb78d0fb3f080	0	-	1	False	2020-11-14 01:54:08.000000 UTC	2020-11-14 01:58:09.000000 UTC	Disabled
25124	11672	Teams.exe	0xb78d05b0e0c0	0	-	1	False	2020-11-14 01:58:09.000000 UTC	2020-11-14 02:02:09.000000 UTC	Disabled
21992	11672	Teams.exe	0xb78d100bb080	0	-	1	False	2020-11-14 02:02:09.000000 UTC	2020-11-14 02:06:09.000000 UTC	Disabled
21308	11672	Teams.exe	0xb78d0f51f080	0	-	1	False	2020-11-14 02:06:09.000000 UTC	2020-11-14 02:08:09.000000 UTC	Disabled
20120	11672	Teams.exe	0xb78d0f0cc080	0	-	1	False	2020-11-14 02:08:10.000000 UTC	2020-11-14 02:10:10.000000 UTC	Disabled
24516	11672	Teams.exe	0xb78d0f5dc080	0	-	1	False	2020-11-14 02:10:10.000000 UTC	2020-11-14 02:14:10.000000 UTC	Disabled
25052	11672	Teams.exe	0xb78cf912d080	0	-	1	False	2020-11-14 02:14:10.000000 UTC	2020-11-14 02:18:10.000000 UTC	Disabled
25448	11672	Teams.exe	0xb78d0f957080	0	-	1	False	2020-11-14 02:14:23.000000 UTC	2020-11-14 02:14:23.000000 UTC	Disabled
5676	11672	Teams.exe	0xb78d0caeb080	0	-	1	False	2020-11-14 02:18:10.000000 UTC	2020-11-14 02:22:11.000000 UTC	Disabled
19396	11672	Teams.exe	0xb78d0f8f8080	0	-	1	False	2020-11-14 02:22:11.000000 UTC	2020-11-14 02:24:11.000000 UTC	Disabled
22864	11672	Teams.exe	0xb78d0f57c080	0	-	1	False	2020-11-14 02:24:11.000000 UTC	2020-11-14 02:26:11.000000 UTC	Disabled
24036	11672	Teams.exe	0xb78d0f4c3080	0	-	1	False	2020-11-14 02:26:11.000000 UTC	2020-11-14 02:32:11.000000 UTC	Disabled
24964	11672	Teams.exe	0xb78d0eeee080	0	-	1	False	2020-11-14 02:32:12.000000 UTC	2020-11-14 02:34:12.000000 UTC	Disabled
20820	11672	Teams.exe	0xb78d0f5c4080	0	-	1	False	2020-11-14 02:34:12.000000 UTC	2020-11-14 02:38:12.000000 UTC	Disabled
21612	11672	Teams.exe	0xb78d0fabe080	0	-	1	False	2020-11-14 02:38:12.000000 UTC	2020-11-14 02:42:12.000000 UTC	Disabled
3144	11672	Teams.exe	0xb78d10217080	0	-	1	False	2020-11-14 02:42:12.000000 UTC	2020-11-14 02:48:12.000000 UTC	Disabled
21552	11672	Teams.exe	0xb78d0b0f2080	0	-	1	False	2020-11-14 02:48:13.000000 UTC	2020-11-14 02:50:13.000000 UTC	Disabled
23764	11672	Teams.exe	0xb78d1020e080	0	-	1	False	2020-11-14 02:50:13.000000 UTC	2020-11-14 02:54:13.000000 UTC	Disabled
6672	11672	Teams.exe	0xb78d0f6e2080	0	-	1	False	2020-11-14 02:54:13.000000 UTC	2020-11-14 02:58:13.000000 UTC	Disabled
23912	11672	Teams.exe	0xb78d103b2080	0	-	1	False	2020-11-14 02:58:14.000000 UTC	2020-11-14 03:02:14.000000 UTC	Disabled
11156	11672	Teams.exe	0xb78d0aeef080	0	-	1	False	2020-11-14 03:02:14.000000 UTC	2020-11-14 03:04:14.000000 UTC	Disabled
10676	11672	Teams.exe	0xb78d100c6080	0	-	1	False	2020-11-14 03:04:14.000000 UTC	2020-11-14 03:10:14.000000 UTC	Disabled
23640	11672	Teams.exe	0xb78d09b0c080	0	-	1	False	2020-11-14 03:10:15.000000 UTC	2020-11-14 03:12:15.000000 UTC	Disabled
17892	11672	Teams.exe	0xb78d0f9e1080	0	-	1	False	2020-11-14 03:12:15.000000 UTC	2020-11-14 03:14:15.000000 UTC	Disabled
21520	11672	Teams.exe	0xb78d0d7a0080	0	-	1	False	2020-11-14 03:14:15.000000 UTC	2020-11-14 03:18:15.000000 UTC	Disabled
22384	11672	Teams.exe	0xb78d0f83e080	0	-	1	False	2020-11-14 03:18:15.000000 UTC	2020-11-14 03:20:15.000000 UTC	Disabled
10596	11672	Teams.exe	0xb78d0e4cd080	0	-	1	False	2020-11-14 03:20:15.000000 UTC	2020-11-14 03:22:15.000000 UTC	Disabled
19648	11672	Teams.exe	0xb78d0f289080	0	-	1	False	2020-11-14 03:22:16.000000 UTC	2020-11-14 03:26:16.000000 UTC	Disabled
11640	11672	Teams.exe	0xb78d0f569080	0	-	1	False	2020-11-14 03:26:16.000000 UTC	2020-11-14 03:28:16.000000 UTC	Disabled
21080	11672	Teams.exe	0xb78d0f52d080	0	-	1	False	2020-11-14 03:28:16.000000 UTC	2020-11-14 03:34:16.000000 UTC	Disabled
13796	740	HxTsr.exe	0xb78d0f56a080	0	-	1	False	2020-11-14 03:34:14.000000 UTC	2020-11-14 03:34:17.000000 UTC	Disabled
24324	11672	Teams.exe	0xb78d10210080	0	-	1	False	2020-11-14 03:34:17.000000 UTC	2020-11-14 03:36:17.000000 UTC	Disabled
21328	11672	Teams.exe	0xb78d0f9e3080	0	-	1	False	2020-11-14 03:36:17.000000 UTC	2020-11-14 03:38:17.000000 UTC	Disabled
17552	11672	Teams.exe	0xb78d0fc43080	0	-	1	False	2020-11-14 03:38:17.000000 UTC	2020-11-14 03:42:17.000000 UTC	Disabled
24180	11672	Teams.exe	0xb78d103102c0	0	-	1	False	2020-11-14 03:42:17.000000 UTC	2020-11-14 03:48:18.000000 UTC	Disabled
18304	828	svchost.exe	0xb78d1055c0c0	4	-	0	False	2020-11-14 03:42:46.000000 UTC	N/A	Disabled
9488	1908	ctfmon.exe	0xb78d101d4080	12	-	1	False	2020-11-14 03:42:50.000000 UTC	N/A	Disabled
27232	1908	TabTip.exe	0xb78d113cf140	12	-	1	False	2020-11-14 03:42:55.000000 UTC	N/A	Disabled
26988	740	TextInputHost.	0xb78d1147f080	10	-	1	False	2020-11-14 03:43:06.000000 UTC	N/A	Disabled
27896	11672	Teams.exe	0xb78d100fb080	0	-	1	False	2020-11-14 03:48:18.000000 UTC	2020-11-14 03:50:18.000000 UTC	Disabled
25568	11672	Teams.exe	0xb78cffa24080	0	-	1	False	2020-11-14 03:50:18.000000 UTC	2020-11-14 03:56:18.000000 UTC	Disabled
7524	11672	Teams.exe	0xb78d0aaf2080	0	-	1	False	2020-11-14 03:56:18.000000 UTC	2020-11-14 04:00:18.000000 UTC	Disabled
4584	11672	Teams.exe	0xb78d0a1e1080	0	-	1	False	2020-11-14 04:00:19.000000 UTC	2020-11-14 04:02:19.000000 UTC	Disabled
9528	11672	Teams.exe	0xb78d0d773080	0	-	1	False	2020-11-14 04:02:19.000000 UTC	2020-11-14 04:06:20.000000 UTC	Disabled
24284	11672	Teams.exe	0xb78d0f445080	0	-	1	False	2020-11-14 04:06:20.000000 UTC	2020-11-14 04:08:20.000000 UTC	Disabled
21396	11672	Teams.exe	0xb78cfa9440c0	0	-	1	False	2020-11-14 04:08:21.000000 UTC	2020-11-14 04:24:21.000000 UTC	Disabled
12448	22700	msedge.exe	0xb78d10524080	0	-	1	False	2020-11-14 04:12:49.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
26980	22700	msedge.exe	0xb78d112e4340	0	-	1	False	2020-11-14 04:12:50.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
25480	11672	Teams.exe	0xb78d0dbf8080	0	-	1	False	2020-11-14 04:14:23.000000 UTC	2020-11-14 04:14:24.000000 UTC	Disabled
24024	22700	msedge.exe	0xb78d1060b340	0	-	1	False	2020-11-14 04:14:59.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
27644	22700	msedge.exe	0xb78d0d9bc080	0	-	1	False	2020-11-14 04:17:16.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
4276	11672	Teams.exe	0xb78d10f92080	0	-	1	False	2020-11-14 04:24:25.000000 UTC	2020-11-14 04:42:25.000000 UTC	Disabled
19360	16272	RdrCEF.exe	0xb78cf80d7080	0	-	1	True	2020-11-14 04:28:52.000000 UTC	2020-11-14 04:33:52.000000 UTC	Disabled
11100	11672	Teams.exe	0xb78d0f0d9080	0	-	1	False	2020-11-14 04:42:29.000000 UTC	2020-11-14 04:48:29.000000 UTC	Disabled
3620	11672	Teams.exe	0xb78cf8089080	0	-	1	False	2020-11-14 04:48:30.000000 UTC	2020-11-14 05:17:31.000000 UTC	Disabled
3296	12828	RdrCEF.exe	0xb78d0dcc6080	0	-	1	True	2020-11-14 04:49:48.000000 UTC	2020-11-14 04:54:48.000000 UTC	Disabled
16164	24476	chrome.exe	0xb78d096ae080	0	-	1	False	2020-11-14 04:53:04.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
19060	24476	chrome.exe	0xb78d11556080	0	-	1	False	2020-11-14 04:53:04.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
27736	24476	chrome.exe	0xb78d0018a080	0	-	1	False	2020-11-14 04:55:12.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
1288	24476	chrome.exe	0xb78d0a4f3080	0	-	1	False	2020-11-14 04:55:12.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
2812	24476	chrome.exe	0xb78d09f96080	0	-	1	False	2020-11-14 04:55:31.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
10500	24476	chrome.exe	0xb78d0edcd080	0	-	1	False	2020-11-14 04:55:57.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
28164	24476	chrome.exe	0xb78d11080080	0	-	1	False	2020-11-14 04:55:57.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
14904	24476	chrome.exe	0xb78d0ab53080	0	-	1	False	2020-11-14 04:56:01.000000 UTC	2020-11-14 04:56:20.000000 UTC	Disabled
24300	22700	msedge.exe	0xb78d0f5db080	0	-	1	False	2020-11-14 04:56:52.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
584	22700	msedge.exe	0xb78cf7f56080	0	-	1	False	2020-11-14 04:57:11.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
25988	22700	msedge.exe	0xb78d05d59080	0	-	1	False	2020-11-14 04:57:13.000000 UTC	2020-11-14 04:59:17.000000 UTC	Disabled
